route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
12,9,2456,"NLR GROVE ST VIA PENN",1,"007NK003",1358
12,9,2457,"NLR GROVE ST VIA PENN",1,"007NK004",1358
12,9,2458,"NLR GROVE ST VIA PENN",1,"007NK002",1358
12,9,2459,"NLR GROVE ST VIA PENN",1,"007NK001",1358
12,9,2460,"NLR GROVE ST VIA PENN",1,"007NK003",1358
12,9,2461,"NLR GROVE ST VIA PENN",1,"007NK004",1358
12,9,2462,"NLR GROVE ST VIA PENN",1,"007NK002",1358
12,9,2463,"NLR GROVE ST VIA PENN",1,"007NK001",1358
12,9,2464,"NLR GROVE ST VIA PENN",1,"007NK003",1358
12,9,2465,"NLR GROVE ST VIA PENN",1,"007NK004",1358
12,9,2466,"NLR GROVE ST VIA PENN",1,"007NK002",1358
12,9,2467,"NLR GROVE ST VIA PENN",1,"007NK001",1358
12,9,2468,"NLR GROVE ST VIA PENN",1,"007NK003",1358
12,9,2469,"NLR GROVE ST VIA PENN",1,"007NK004",1358
12,9,2470,"NLR GROVE ST VIA PENN",1,"007NK002",1358
12,9,2471,"NLR GROVE ST VIA PENN",1,"007NK001",1358
12,9,2472,"NLR GROVE ST VIA PENN",1,"007NK003",1358
12,9,2473,"NLR GROVE ST VIA PENN",1,"007NK004",1358
12,9,2474,"NLR GROVE ST VIA PENN",1,"007NK002",1358
12,9,2475,"NLR GROVE ST VIA PENN",1,"007NK001",1358
12,9,2476,"NLR GROVE ST VIA PENN",1,"007NK003",1358
12,9,2477,"NLR GROVE ST VIA PENN",1,"007NK004",1358
12,9,2478,"NLR GROVE ST VIA PENN",1,"007NK002",1358
12,9,2479,"NLR GROVE ST VIA PENN",1,"007NK001",1358
12,9,2480,"NLR GROVE ST VIA PENN",1,"007NK003",1358
12,9,2481,"NLR GROVE ST VIA PENN",1,"007NK004",1358
12,9,2482,"NLR GROVE ST VIA PENN",1,"007NK002",1358
12,9,2483,"NLR GROVE ST VIA PENN",1,"007NK001",1358
12,9,2484,"NLR GROVE ST VIA PENN",1,"007NK003",1358
12,9,2485,"NLR GROVE ST VIA PENN",1,"007NK004",1358
12,9,2486,"NLR GROVE ST VIA PENN",1,"007NK002",1358
12,9,2487,"NLR GROVE ST VIA PENN",1,"007NK001",1358
12,9,2488,"NLR GROVE ST VIA PENN",1,"007NK003",1358
12,9,2489,"NLR GROVE ST VIA PENN",1,"007NK004",1358
12,9,2490,"NLR GROVE ST VIA PENN",1,"007NK002",1358
12,9,2491,"NLR GROVE ST VIA PENN",1,"007NK001",1358
12,9,2492,"NLR GROVE ST VIA PENN",1,"007NK003",1358
12,10,2493,"NLR PENN STATION",0,"007NK003",1359
12,10,2494,"NLR PENN STATION",0,"007NK002",1359
12,10,2495,"NLR PENN STATION",0,"007NK001",1359
12,10,2496,"NLR PENN STATION",0,"007NK003",1359
12,10,2497,"NLR PENN STATION",0,"007NK002",1359
12,10,2498,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2499,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2500,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2501,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2502,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2503,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2504,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2505,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2506,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2507,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2508,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2509,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2510,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2511,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2512,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2513,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2514,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2515,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2516,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2517,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2518,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2519,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2520,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2521,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2522,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2523,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2524,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2525,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2526,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2527,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2528,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2529,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2530,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2531,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2532,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2533,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2534,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2535,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2536,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2537,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2538,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2539,"NLR BROAD ST VIA PENN",0,"007NK003",1360
12,10,2540,"NLR BROAD ST VIA PENN",0,"007NK002",1360
12,10,2541,"NLR BROAD ST VIA PENN",0,"007NK001",1360
12,10,2542,"NLR GROVE STREET",1,"007NK003",1361
12,10,2543,"NLR GROVE STREET",1,"007NK002",1361
12,10,2544,"NLR GROVE STREET",1,"007NK001",1361
12,10,2545,"NLR GROVE STREET",1,"007NK003",1361
12,10,2546,"NLR GROVE STREET",1,"007NK002",1361
12,10,2547,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2548,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2549,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2550,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2551,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2552,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2553,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2554,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2555,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2556,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2557,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2558,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2559,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2560,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2561,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2562,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2563,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2564,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2565,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2566,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2567,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2568,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2569,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2570,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2571,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2572,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2573,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2574,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2575,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2576,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2577,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2578,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2579,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2580,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2581,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2582,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2583,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2584,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2585,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2586,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2587,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,10,2588,"NLR GROVE ST VIA PENN",1,"007NK003",1362
12,10,2589,"NLR GROVE ST VIA PENN",1,"007NK002",1362
12,10,2590,"NLR GROVE ST VIA PENN",1,"007NK001",1362
12,11,2591,"NLR PENN STATION",0,"007NK002",1363
12,11,2592,"NLR PENN STATION",0,"007NK001",1363
12,11,2593,"NLR PENN STATION",0,"007NK003",1363
12,11,2594,"NLR PENN STATION",0,"007NK002",1363
12,11,2595,"NLR PENN STATION",0,"007NK004",1363
12,11,2596,"NLR PENN STATION",0,"007NK005",1363
12,11,2597,"NLR PENN STATION",0,"007NK001",1363
12,11,2598,"NLR PENN STATION",0,"007NK002",1363
12,11,2599,"NLR PENN STATION",0,"007NK004",1363
12,11,2600,"NLR PENN STATION",0,"007NK008",1363
12,11,2601,"NLR PENN STATION",0,"007NK010",1363
12,11,2602,"NLR PENN STATION",0,"007NK011",1363
12,11,2603,"NLR PENN STATION",0,"007NK001",1363
12,11,2604,"NLR PENN STATION",0,"007NK012",1363
12,11,2605,"NLR PENN STATION",0,"007NK013",1363
12,11,2606,"NLR PENN STATION",0,"007NK004",1363
12,11,2607,"NLR PENN STATION",0,"007NK005",1363
12,11,2608,"NLR PENN STATION",0,"007NK015",1363
12,11,2609,"NLR PENN STATION",0,"007NK006",1363
12,11,2610,"NLR PENN STATION",0,"007NK002",1363
12,11,2611,"NLR PENN STATION",0,"007NK007",1363
12,11,2612,"NLR PENN STATION",0,"007NK008",1363
12,11,2613,"NLR PENN STATION",0,"007NK014",1363
12,11,2614,"NLR PENN STATION",0,"007NK011",1363
12,11,2615,"NLR PENN STATION",0,"007NK001",1363
12,11,2616,"NLR PENN STATION",0,"007NK012",1363
12,11,2617,"NLR PENN STATION",0,"007NK013",1363
12,11,2618,"NLR PENN STATION",0,"007NK004",1363
12,11,2619,"NLR PENN STATION",0,"007NK005",1363
12,11,2620,"NLR PENN STATION",0,"007NK015",1363
12,11,2621,"NLR PENN STATION",0,"007NK006",1363
12,11,2622,"NLR PENN STATION",0,"007NK002",1363
12,11,2623,"NLR PENN STATION",0,"007NK007",1363
12,11,2624,"NLR PENN STATION",0,"007NK008",1363
12,11,2625,"NLR PENN STATION",0,"007NK011",1363
12,11,2626,"NLR PENN STATION",0,"007NK005",1363
12,11,2627,"NLR PENN STATION",0,"007NK001",1363
12,11,2628,"NLR PENN STATION",0,"007NK002",1363
12,11,2629,"NLR PENN STATION",0,"007NK007",1363
12,11,2630,"NLR PENN STATION",0,"007NK004",1363
12,11,2631,"NLR PENN STATION",0,"007NK005",1363
12,11,2632,"NLR PENN STATION",0,"007NK001",1363
12,11,2633,"NLR PENN STATION",0,"007NK002",1363
12,11,2634,"NLR PENN STATION",0,"007NK007",1363
12,11,2635,"NLR PENN STATION",0,"007NK004",1363
12,11,2636,"NLR PENN STATION",0,"007NK005",1363
12,11,2637,"NLR PENN STATION",0,"007NK001",1363
12,11,2638,"NLR PENN STATION",0,"007NK002",1363
12,11,2639,"NLR PENN STATION",0,"007NK007",1363
12,11,2640,"NLR PENN STATION",0,"007NK004",1363
12,11,2641,"NLR PENN STATION",0,"007NK005",1363
12,11,2642,"NLR PENN STATION",0,"007NK001",1363
12,11,2643,"NLR PENN STATION",0,"007NK002",1363
12,11,2644,"NLR PENN STATION",0,"007NK007",1363
12,11,2645,"NLR PENN STATION",0,"007NK004",1363
12,11,2646,"NLR PENN STATION",0,"007NK005",1363
12,11,2647,"NLR PENN STATION",0,"007NK001",1363
12,11,2648,"NLR PENN STATION",0,"007NK002",1363
12,11,2649,"NLR PENN STATION",0,"007NK007",1363
12,11,2650,"NLR PENN STATION",0,"007NK004",1363
12,11,2651,"NLR PENN STATION",0,"007NK005",1363
12,11,2652,"NLR PENN STATION",0,"007NK001",1363
12,11,2653,"NLR PENN STATION",0,"007NK002",1363
12,11,2654,"NLR PENN STATION",0,"007NK007",1363
12,11,2655,"NLR PENN STATION",0,"007NK004",1363
12,11,2656,"NLR PENN STATION",0,"007NK005",1363
12,11,2657,"NLR PENN STATION",0,"007NK001",1363
12,11,2658,"NLR PENN STATION",0,"007NK002",1363
12,11,2659,"NLR PENN STATION",0,"007NK007",1363
12,11,2660,"NLR PENN STATION",0,"007NK004",1363
12,11,2661,"NLR PENN STATION",0,"007NK020",1363
12,11,2662,"NLR PENN STATION",0,"007NK021",1363
12,11,2663,"NLR PENN STATION",0,"007NK001",1363
12,11,2664,"NLR PENN STATION",0,"007NK023",1363
12,11,2665,"NLR PENN STATION",0,"007NK016",1363
12,11,2666,"NLR PENN STATION",0,"007NK004",1363
12,11,2667,"NLR PENN STATION",0,"007NK018",1363
12,11,2668,"NLR PENN STATION",0,"007NK005",1363
12,11,2669,"NLR PENN STATION",0,"007NK002",1363
12,11,2670,"NLR PENN STATION",0,"007NK007",1363
12,11,2671,"NLR PENN STATION",0,"007NK024",1363
12,11,2672,"NLR PENN STATION",0,"007NK017",1363
12,11,2673,"NLR PENN STATION",0,"007NK020",1363
12,11,2674,"NLR PENN STATION",0,"007NK021",1363
12,11,2675,"NLR PENN STATION",0,"007NK001",1363
12,11,2676,"NLR PENN STATION",0,"007NK023",1363
12,11,2677,"NLR PENN STATION",0,"007NK016",1363
12,11,2678,"NLR PENN STATION",0,"007NK004",1363
12,11,2679,"NLR PENN STATION",0,"007NK018",1363
12,11,2680,"NLR PENN STATION",0,"007NK005",1363
12,11,2681,"NLR PENN STATION",0,"007NK002",1363
12,11,2682,"NLR PENN STATION",0,"007NK007",1363
12,11,2683,"NLR PENN STATION",0,"007NK024",1363
12,11,2684,"NLR PENN STATION",0,"007NK017",1363
12,11,2685,"NLR PENN STATION",0,"007NK020",1363
12,11,2686,"NLR PENN STATION",0,"007NK021",1363
12,11,2687,"NLR PENN STATION",0,"007NK001",1363
12,11,2688,"NLR PENN STATION",0,"007NK023",1363
12,11,2689,"NLR PENN STATION",0,"007NK016",1363
12,11,2690,"NLR PENN STATION",0,"007NK004",1363
12,11,2691,"NLR PENN STATION",0,"007NK002",1363
12,11,2692,"NLR PENN STATION",0,"007NK001",1363
12,11,2693,"NLR PENN STATION",0,"007NK016",1363
12,11,2694,"NLR PENN STATION",0,"007NK004",1363
12,11,2695,"NLR PENN STATION",0,"007NK020",1363
12,11,2696,"NLR PENN STATION",0,"007NK016",1363
12,11,2697,"NLR PENN STATION",0,"007NK004",1363
12,11,2698,"NLR PENN STATION",0,"007NK024",1363
12,11,2699,"NLR PENN STATION",0,"007NK020",1363
12,11,2700,"NLR PENN STATION",0,"007NK016",1363
12,11,2701,"NLR PENN STATION",0,"007NK004",1363
12,11,2702,"NLR PENN STATION",0,"007NK020",1363
12,11,2703,"NLR PENN STATION",0,"007NK004",1363
12,11,2704,"NLR PENN STATION",0,"007NK004",1363
12,11,2705,"NLR PENN STATION",0,"007NK004",1363
12,11,2706,"NLR PENN STATION",0,"007NK005",1364
12,11,2707,"NLR PENN STATION",0,"007NK006",1364
12,11,2708,"NLR PENN STATION",0,"007NK002",1364
12,11,2709,"NLR PENN STATION",0,"007NK007",1364
12,11,2710,"NLR PENN STATION",0,"007NK008",1364
12,11,2711,"NLR PENN STATION",0,"007NK011",1364
12,11,2712,"NLR PENN STATION",0,"007NK001",1364
12,11,2713,"NLR PENN STATION",0,"007NK012",1364
12,11,2714,"NLR PENN STATION",0,"007NK013",1364
12,11,2715,"NLR PENN STATION",0,"007NK004",1364
12,11,2716,"NLR PENN STATION",0,"007NK005",1364
12,11,2717,"NLR PENN STATION",0,"007NK015",1364
12,11,2718,"NLR PENN STATION",0,"007NK006",1364
12,11,2719,"NLR PENN STATION",0,"007NK002",1364
12,11,2720,"NLR PENN STATION",0,"007NK007",1364
12,11,2721,"NLR PENN STATION",0,"007NK008",1364
12,11,2722,"NLR PENN STATION",0,"007NK014",1364
12,11,2723,"NLR PENN STATION",0,"007NK011",1364
12,11,2724,"NLR PENN STATION",0,"007NK001",1364
12,11,2725,"NLR PENN STATION",0,"007NK012",1364
12,11,2726,"NLR PENN STATION",0,"007NK013",1364
12,11,2727,"NLR PENN STATION",0,"007NK004",1364
12,11,2728,"NLR PENN STATION",0,"007NK005",1364
12,11,2729,"NLR PENN STATION",0,"007NK002",1364
12,11,2730,"NLR PENN STATION",0,"007NK007",1364
12,11,2731,"NLR PENN STATION",0,"007NK017",1364
12,11,2732,"NLR PENN STATION",0,"007NK020",1364
12,11,2733,"NLR PENN STATION",0,"007NK021",1364
12,11,2734,"NLR PENN STATION",0,"007NK001",1364
12,11,2735,"NLR PENN STATION",0,"007NK023",1364
12,11,2736,"NLR PENN STATION",0,"007NK016",1364
12,11,2737,"NLR PENN STATION",0,"007NK004",1364
12,11,2738,"NLR PENN STATION",0,"007NK018",1364
12,11,2739,"NLR PENN STATION",0,"007NK005",1364
12,11,2740,"NLR PENN STATION",0,"007NK002",1364
12,11,2741,"NLR PENN STATION",0,"007NK007",1364
12,11,2742,"NLR PENN STATION",0,"007NK024",1364
12,11,2743,"NLR PENN STATION",0,"007NK017",1364
12,11,2744,"NLR PENN STATION",0,"007NK020",1364
12,11,2745,"NLR PENN STATION",0,"007NK021",1364
12,11,2746,"NLR PENN STATION",0,"007NK001",1364
12,11,2747,"NLR PENN STATION",0,"007NK023",1364
12,11,2748,"NLR PENN STATION",0,"007NK016",1364
12,11,2749,"NLR PENN STATION",0,"007NK004",1364
12,11,2750,"NLR PENN STATION",0,"007NK018",1364
12,11,2751,"NLR PENN STATION",0,"007NK005",1364
12,11,2752,"NLR PENN STATION",0,"007NK002",1364
12,11,2753,"NLR PENN STATION",0,"007NK007",1364
12,11,2754,"NLR PENN STATION",0,"007NK024",1364
12,11,2755,"NLR PENN STATION",0,"007NK020",1364
12,11,2756,"NLR PENN STATION",0,"007NK007",1364
12,11,2757,"NLR PENN STATION",0,"007NK024",1364
12,11,2758,"NLR PENN STATION",0,"007NK020",1364
12,11,2759,"NLR PENN STATION",0,"007NK024",1364
12,11,2760,"NLR PENN STATION",0,"007NK006",1365
12,11,2761,"NLR PENN STATION",0,"007NK007",1365
12,11,2762,"NLR PENN STATION",0,"007NK014",1365
12,11,2763,"NLR PENN STATION",0,"007NK016",1365
12,11,2764,"NLR PENN STATION",0,"007NK017",1365
12,11,2765,"NLR PENN STATION",0,"007NK018",1365
12,11,2766,"NLR PENN STATION",0,"007NK019",1365
12,11,2767,"NLR PENN STATION",0,"007NK024",1365
12,11,2768,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2769,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2770,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2771,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2772,"NLR BROAD ST STATION",0,"007NK009",1366
12,11,2773,"NLR BROAD ST STATION",0,"007NK010",1366
12,11,2774,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2775,"NLR BROAD ST STATION",0,"007NK009",1366
12,11,2776,"NLR BROAD ST STATION",0,"007NK010",1366
12,11,2777,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2778,"NLR BROAD ST STATION",0,"007NK009",1366
12,11,2779,"NLR BROAD ST STATION",0,"007NK010",1366
12,11,2780,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2781,"NLR BROAD ST STATION",0,"007NK009",1366
12,11,2782,"NLR BROAD ST STATION",0,"007NK010",1366
12,11,2783,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2784,"NLR BROAD ST STATION",0,"007NK009",1366
12,11,2785,"NLR BROAD ST STATION",0,"007NK010",1366
12,11,2786,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2787,"NLR BROAD ST STATION",0,"007NK009",1366
12,11,2788,"NLR BROAD ST STATION",0,"007NK010",1366
12,11,2789,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2790,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2791,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2792,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2793,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2794,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2795,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2796,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2797,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2798,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2799,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2800,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2801,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2802,"NLR BROAD ST STATION",0,"007NK019",1366
12,11,2803,"NLR BROAD ST STATION",0,"007NK022",1366
12,11,2804,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2805,"NLR BROAD ST STATION",0,"007NK019",1366
12,11,2806,"NLR BROAD ST STATION",0,"007NK022",1366
12,11,2807,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2808,"NLR BROAD ST STATION",0,"007NK019",1366
12,11,2809,"NLR BROAD ST STATION",0,"007NK022",1366
12,11,2810,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2811,"NLR BROAD ST STATION",0,"007NK019",1366
12,11,2812,"NLR BROAD ST STATION",0,"007NK022",1366
12,11,2813,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2814,"NLR BROAD ST STATION",0,"007NK019",1366
12,11,2815,"NLR BROAD ST STATION",0,"007NK022",1366
12,11,2816,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2817,"NLR BROAD ST STATION",0,"007NK019",1366
12,11,2818,"NLR BROAD ST STATION",0,"007NK022",1366
12,11,2819,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2820,"NLR BROAD ST STATION",0,"007NK019",1366
12,11,2821,"NLR BROAD ST STATION",0,"007NK022",1366
12,11,2822,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2823,"NLR BROAD ST STATION",0,"007NK019",1366
12,11,2824,"NLR BROAD ST STATION",0,"007NK022",1366
12,11,2825,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2826,"NLR BROAD ST STATION",0,"007NK019",1366
12,11,2827,"NLR BROAD ST STATION",0,"007NK022",1366
12,11,2828,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2829,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2830,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2831,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2832,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2833,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2834,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2835,"NLR BROAD ST STATION",0,"007NK003",1366
12,11,2836,"NLR BRANCH BROOK PARK",1,"007NK005",1367
12,11,2837,"NLR BRANCH BROOK PARK",1,"007NK006",1367
12,11,2838,"NLR BRANCH BROOK PARK",1,"007NK002",1367
12,11,2839,"NLR BRANCH BROOK PARK",1,"007NK007",1367
12,11,2840,"NLR BRANCH BROOK PARK",1,"007NK008",1367
12,11,2841,"NLR BRANCH BROOK PARK",1,"007NK011",1367
12,11,2842,"NLR BRANCH BROOK PARK",1,"007NK001",1367
12,11,2843,"NLR BRANCH BROOK PARK",1,"007NK012",1367
12,11,2844,"NLR BRANCH BROOK PARK",1,"007NK013",1367
12,11,2845,"NLR BRANCH BROOK PARK",1,"007NK004",1367
12,11,2846,"NLR BRANCH BROOK PARK",1,"007NK005",1367
12,11,2847,"NLR BRANCH BROOK PARK",1,"007NK015",1367
12,11,2848,"NLR BRANCH BROOK PARK",1,"007NK006",1367
12,11,2849,"NLR BRANCH BROOK PARK",1,"007NK002",1367
12,11,2850,"NLR BRANCH BROOK PARK",1,"007NK007",1367
12,11,2851,"NLR BRANCH BROOK PARK",1,"007NK008",1367
12,11,2852,"NLR BRANCH BROOK PARK",1,"007NK014",1367
12,11,2853,"NLR BRANCH BROOK PARK",1,"007NK011",1367
12,11,2854,"NLR BRANCH BROOK PARK",1,"007NK001",1367
12,11,2855,"NLR BRANCH BROOK PARK",1,"007NK012",1367
12,11,2856,"NLR BRANCH BROOK PARK",1,"007NK013",1367
12,11,2857,"NLR BRANCH BROOK PARK",1,"007NK004",1367
12,11,2858,"NLR BRANCH BROOK PARK",1,"007NK005",1367
12,11,2859,"NLR BRANCH BROOK PARK",1,"007NK002",1367
12,11,2860,"NLR BRANCH BROOK PARK",1,"007NK007",1367
12,11,2861,"NLR BRANCH BROOK PARK",1,"007NK017",1367
12,11,2862,"NLR BRANCH BROOK PARK",1,"007NK020",1367
12,11,2863,"NLR BRANCH BROOK PARK",1,"007NK021",1367
12,11,2864,"NLR BRANCH BROOK PARK",1,"007NK001",1367
12,11,2865,"NLR BRANCH BROOK PARK",1,"007NK023",1367
12,11,2866,"NLR BRANCH BROOK PARK",1,"007NK016",1367
12,11,2867,"NLR BRANCH BROOK PARK",1,"007NK004",1367
12,11,2868,"NLR BRANCH BROOK PARK",1,"007NK018",1367
12,11,2869,"NLR BRANCH BROOK PARK",1,"007NK005",1367
12,11,2870,"NLR BRANCH BROOK PARK",1,"007NK002",1367
12,11,2871,"NLR BRANCH BROOK PARK",1,"007NK007",1367
12,11,2872,"NLR BRANCH BROOK PARK",1,"007NK024",1367
12,11,2873,"NLR BRANCH BROOK PARK",1,"007NK017",1367
12,11,2874,"NLR BRANCH BROOK PARK",1,"007NK020",1367
12,11,2875,"NLR BRANCH BROOK PARK",1,"007NK021",1367
12,11,2876,"NLR BRANCH BROOK PARK",1,"007NK001",1367
12,11,2877,"NLR BRANCH BROOK PARK",1,"007NK023",1367
12,11,2878,"NLR BRANCH BROOK PARK",1,"007NK016",1367
12,11,2879,"NLR BRANCH BROOK PARK",1,"007NK004",1367
12,11,2880,"NLR BRANCH BROOK PARK",1,"007NK018",1367
12,11,2881,"NLR BRANCH BROOK PARK",1,"007NK005",1367
12,11,2882,"NLR BRANCH BROOK PARK",1,"007NK002",1367
12,11,2883,"NLR BRANCH BROOK PARK",1,"007NK007",1367
12,11,2884,"NLR BRANCH BROOK PARK",1,"007NK024",1367
12,11,2885,"NLR BRANCH BROOK PARK",1,"007NK020",1367
12,11,2886,"NLR BRANCH BROOK PARK",1,"007NK007",1367
12,11,2887,"NLR BRANCH BROOK PARK",1,"007NK024",1367
12,11,2888,"NLR BRANCH BROOK PARK",1,"007NK020",1367
12,11,2889,"NLR BRANCH BROOK PARK",1,"007NK024",1367
12,11,2890,"NLR GROVE STREET",1,"007NK002",1368
12,11,2891,"NLR GROVE STREET",1,"007NK001",1368
12,11,2892,"NLR GROVE STREET",1,"007NK002",1368
